svm_linear,0.62,0.54500000000000004
svm_polynomial,0.73999999999999999,0.69999999999999996
svm_rbf,0.95666666666666667,0.93999999999999995
logistic,0.60333333333333339,0.54500000000000004
knn,0.93333333333333335,0.93500000000000005
decision_tree,0.98333333333333328,0.96499999999999997
random_forest,0.95333333333333337,0.91000000000000003
